job_id,title,company,career,education,location,salary,job_category,skills,posted_at,due_date,summary,url,scraped_at
52258123,[스타트업] Business Analyst :: 비즈니스데이터 분석가(경력),(주)노테린다스,경력2년↑,대졸↑,서울광진구 경력2년↑ 대졸↑ 정규직,서울광진구 | 경력2년↑ | 대졸↑ | 정규직,"데이터분석가, 음식료, 식품·푸드, 일식당, 횟집·초밥·스시","데이터분석가, 음식료, 식품·푸드, 일식당, 횟집·초밥·스시",상시채용,입사지원,"(주)노테린다스, [스타트업] Business Analyst :: 비즈니스 데이터 분석가 (경력), 경력:경력 2년 이상, 학력:대학교졸업(4년)이상, 면접 후 결정, 마감일:상시채용, 홈페이지:https://be-around.com/",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52258123&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.665968
52257201,[게임업계최상위] 게임데이터 분석가(경력),주식회사 지니어스,경력 7~12년,대졸↑,경기성남시 분당구 경력 7~12년 대졸↑ 정규직,경기성남시 분당구 | 경력 7~12년 | 대졸↑ | 정규직,"데이터엔지니어, 데이터분석가, 데이터시각화, 데이터마이닝, RDBMS","데이터엔지니어, 데이터분석가, 데이터시각화, 데이터마이닝, RDBMS",채용시,입사지원,"주식회사 지니어스, [게임업계최상위] 게임 데이터 분석가 (경력), 경력:경력 7~12년, 학력:대학교졸업(4년)이상, 면접 후 결정, 마감일:채용시, 홈페이지:",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52257201&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.668335
52260161,[대기업계열사/마케팅에이전시] 디지털데이터 분석가,주식회사 지니어스,경력 3~7년,대졸↑,서울강남구 경력 3~7년 대졸↑ 정규직,서울강남구 | 경력 3~7년 | 대졸↑ | 정규직,"데이터분석가, 데이터라벨링, 데이터분석, Python, SQL","데이터분석가, 데이터라벨링, 데이터분석, Python, SQL",채용시,입사지원,"주식회사 지니어스, [대기업계열사/마케팅에이전시] 디지털 데이터 분석가, 경력:경력 3~7년, 학력:대학교졸업(4년)이상, 면접 후 결정, 마감일:채용시, 홈페이지:",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52260161&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.670837
52205391,[그루비 SaaS 솔루션]데이터 분석가,(주)플래티어,경력 5~20년,대졸↑,서울송파구 경력 5~20년 대졸↑ 정규직,서울송파구 | 경력 5~20년 | 대졸↑ | 정규직,"프론트엔드, AWS, GCP, 소프트웨어개발","프론트엔드, AWS, GCP, 소프트웨어개발",~ 12/02(화),입사지원,"(주)플래티어, [그루비 SaaS 솔루션] 데이터 분석가, 경력:경력 5~20년, 학력:대학교졸업(4년)이상, 회사내규에 따름, 마감일:2025-12-02, 홈페이지:www.plateer.com",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52205391&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.673365
51969466,[코스닥/GTX킨텍스역] AI데이터 분석가채용,(주)뉴엔에이아이,경력4년↑,대졸↑,경기고양시 일산서구 경력4년↑ 대졸↑ 정규직,경기고양시 일산서구 | 경력4년↑ | 대졸↑ | 정규직,"데이터엔지니어, 데이터분석가, 데이터 사이언티스트, 데이터분석, AI(인공지능)","데이터엔지니어, 데이터분석가, 데이터 사이언티스트, 데이터분석, AI(인공지능)",~ 12/01(월),입사지원,"(주)뉴엔에이아이, [코스닥/GTX킨텍스역] AI 데이터 분석가 채용, 경력:경력 4년 이상, 학력:대학교졸업(4년)이상, 면접 후 결정, 마감일:2025-12-01, 홈페이지:https://www.newen.ai",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51969466&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.675987
52117467,[주4.5일제] 글로벌광고대행사 dentsu그룹 GA4데이터 분석가,(주)덴츠크리에이티브코리아,경력4년↑,대졸↑,서울강남구 경력4년↑ 대졸↑ 정규직,서울강남구 | 경력4년↑ | 대졸↑ | 정규직,"데이터분석가, 광고대행사","데이터분석가, 광고대행사",~ 11/22(토),입사지원,"(주)덴츠크리에이티브코리아, [주4.5일제] 글로벌광고대행사 dentsu그룹 GA4 데이터 분석가, 경력:경력 4년 이상, 학력:대학교졸업(4년)이상, 면접 후 결정, 마감일:2025-11-22, 홈페이지:https://www.dentsucreative.com/ko/location/korea",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52117467&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.678678
51922704,[(주)딜리셔스 신상마켓]데이터 분석가,(주)딜리셔스,경력5년↑,학력무관,서울종로구 경력5년↑ 학력무관 정규직,서울종로구 | 경력5년↑ | 학력무관 | 정규직,"데이터분석가, 전자상거래, 쇼핑몰, B2B, 오픈마켓","데이터분석가, 전자상거래, 쇼핑몰, B2B, 오픈마켓",~ 11/24(월),입사지원,"(주)딜리셔스, [(주)딜리셔스 신상마켓] 데이터 분석가, 경력:경력 5년 이상, 학력:학력무관, 면접 후 결정, 마감일:2025-11-24, 홈페이지:dealicious.kr",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51922704&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.681278
52207505,[유명게임사] 게임데이터분석가,(주)헬로서치,경력7년↑,대졸↑,경기성남시 분당구 경력7년↑ 대졸↑ 정규직,경기성남시 분당구 | 경력7년↑ | 대졸↑ | 정규직,"데이터분석가, 게임개발","데이터분석가, 게임개발",~ 11/18(화),입사지원,"(주)헬로서치, [유명게임사] 게임데이터분석가, 경력:경력 7년 이상, 학력:대학교졸업(4년)이상, 면접 후 결정, 마감일:2025-11-18, 홈페이지:www.hellosearch.co.kr/",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52207505&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.683567
52266737,[서울/대기업 광고대행사]데이터 분석가,(주)탑앤스카우트,경력 3~7년,대졸↑,서울강남구 경력 3~7년 대졸↑ 정규직,서울강남구 | 경력 3~7년 | 대졸↑ | 정규직,"데이터분석가, 데이터분석, 디지털마케팅, 헤드헌팅","데이터분석가, 데이터분석, 디지털마케팅, 헤드헌팅",~ 11/25(화),입사지원,"(주)탑앤스카우트, [서울/대기업 광고대행사] 데이터 분석가, 경력:경력 3~7년, 학력:대학교졸업(4년)이상, 면접 후 결정, 마감일:2025-11-25, 홈페이지:http://www.topnscout.com",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52266737&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.686024
52249720,(MNCs)데이터 분석가,제이앤피에이치알컨설팅,경력 2~8년,초대졸↑,서울강남구 경력 2~8년 초대졸↑ 정규직,서울강남구 | 경력 2~8년 | 초대졸↑ | 정규직,"데이터분석가, 데이터 사이언티스트, Python, SQL, R","데이터분석가, 데이터 사이언티스트, Python, SQL, R",~ 11/22(토),입사지원,"제이앤피에이치알컨설팅, (MNCs) 데이터 분석가, 경력:경력 2~8년, 학력:대학졸업(2,3년)이상, 면접 후 결정, 마감일:2025-11-22, 홈페이지:www.jnphr.com",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52249720&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.688461
