job_id,title,company,career,education,location,salary,job_category,skills,posted_at,due_date,summary,url,scraped_at
52269315,AISpera [경영지원팀] 인사/총무 채용공고,(주)에이아이스페라,신입·경력,학력무관,서울성동구 신입·경력 학력무관 정규직,서울성동구 | 신입·경력 | 학력무관 | 정규직,"총무, 비품관리, 사내행사, 서류관리, Excel","총무, 비품관리, 사내행사, 서류관리, Excel",~ 01/09(금),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52269315&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.753881
52241665,AI/마케팅/영상/컨텐츠/영업/인플루언서 담당자 모집,(주)와우바이오텍,신입·경력,학력무관,서울영등포구 신입·경력 학력무관 정규직,서울영등포구 | 신입·경력 | 학력무관 | 정규직,"회계, 재무, 재무회계, 법인결산, 회계결산","회계, 재무, 재무회계, 법인결산, 회계결산",~ 11/28(금),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52241665&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.756510
52248944,[W-Shopping]AI엔지니어/IT개발/방송상품 MD 채용,(주)더블유쇼핑,경력,학력무관,서울서초구 경력 학력무관 정규직·계약직,서울서초구 | 경력 | 학력무관 | 정규직·계약직,"AIX, SE(시스템엔지니어), 웹개발, AI(인공지능), Python","AIX, SE(시스템엔지니어), 웹개발, AI(인공지능), Python",~ 11/15(토),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52248944&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.759547
51961973,[한미반도체]AI연구본부(신입/경력) 채용,한미반도체㈜,신입·경력,대졸↑,인천서구 신입·경력 대졸↑ 정규직,인천서구 | 신입·경력 | 대졸↑ | 정규직,"기술지원, 네트워크, SE(시스템엔지니어), 정보통신, S/W","기술지원, 네트워크, SE(시스템엔지니어), 정보통신, S/W",상시채용,입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51961973&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.762077
52189081,AIData Engineer Internship,(주)엘지경영개발원,경력무관,대졸↑,서울강서구 경력무관 대졸↑ 인턴직,서울강서구 | 경력무관 | 대졸↑ | 인턴직,"AIX, AI(인공지능), AI(인공지능), Python, R&D","AIX, AI(인공지능), AI(인공지능), Python, R&D",~ 11/15(토),홈페이지 지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52189081&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.764918
52110676,(주)웰파인AI혁신실 정규직 채용,(주)웰파인,경력무관,대졸↑,경기전체 경력무관 대졸↑ 정규직,경기전체 | 경력무관 | 대졸↑ | 정규직,"AI(인공지능), Python, 데이터분석가, 데이터엔지니어, 데이터시각화","AI(인공지능), Python, 데이터분석가, 데이터엔지니어, 데이터시각화",채용시,입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52110676&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.767421
52225571,캐릭터AI모델 기획 및 테스트 (체험형 인턴),네이버웹툰(유),신입,학력무관,경기성남시 분당구 신입 학력무관 인턴직,경기성남시 분당구 | 신입 | 학력무관 | 인턴직,"AI(인공지능), IP(지식재산권), 캐릭터디자인, 기획, 인터넷만화","AI(인공지능), IP(지식재산권), 캐릭터디자인, 기획, 인터넷만화",오늘마감,홈페이지 지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52225571&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.770361
52076943,AI어플리케이션 개발자 모집,(주)엘핀,신입·경력,대졸↑,서울강서구 신입·경력 대졸↑ 정규직,서울강서구 | 신입·경력 | 대졸↑ | 정규직,"AI(인공지능), 웹개발, 백엔드/서버개발, AI(인공지능), Python","AI(인공지능), 웹개발, 백엔드/서버개발, AI(인공지능), Python",~ 11/17(월),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52076943&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.772996
52264895,"[AI·빅데이터] 프론트엔드, 백엔드, 서비스 기획자",(주)엑셈,경력 3~12년,대졸↑,서울강서구 경력 3~12년 대졸↑ 정규직,서울강서구 | 경력 3~12년 | 대졸↑ | 정규직,"백엔드/서버개발, AI(인공지능), 프론트엔드, 서비스기획, 솔루션업체","백엔드/서버개발, AI(인공지능), 프론트엔드, 서비스기획, 솔루션업체",채용시,홈페이지 지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52264895&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.775997
52127815,[intel]AI융합 DX 마스터 클래스,대한상공회의소,신입·경력,학력무관,부산동구 신입·경력 학력무관 교육생,부산동구 | 신입·경력 | 학력무관 | 교육생,"AI(인공지능), AI(인공지능), 설계엔지니어, IoT, 기술사업화","AI(인공지능), AI(인공지능), 설계엔지니어, IoT, 기술사업화",내일마감,홈페이지 지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52127815&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.778701
52202420,"개발자(백엔드,AINLP,AI데이터처리) 신입/경력",(주)엔디소프트,경력무관,학력무관,서울강남구 경력무관 학력무관 정규직,서울강남구 | 경력무관 | 학력무관 | 정규직,"웹개발, 백엔드/서버개발, AI(인공지능), 딥러닝, Linux","웹개발, 백엔드/서버개발, AI(인공지능), 딥러닝, Linux",~ 12/03(수),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52202420&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.781378
