job_id,title,company,career,education,location,salary,job_category,skills,posted_at,due_date,summary,url,scraped_at
52267526,AI 기반 DATA-DRIVEN 분석가 실무과정 모집,(주)핀인사이트,경력무관,학력무관,서울은평구 경력무관 학력무관 교육생,서울은평구 | 경력무관 | 학력무관 | 교육생,수정일 25/11/10,수정일 25/11/10,~ 12/07(일),홈페이지 지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52267526&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.545153
52276173,[정규직] 데이터분석 및 사업관리 연구원(신입~팀장) 모집,(주)유니드,경력무관,대졸↑,경남진주시 경력무관 대졸↑ 정규직,경남진주시 | 경력무관 | 대졸↑ | 정규직,수정일 25/11/11,수정일 25/11/11,~ 12/11(목),입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52276173&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.547032
52239525,HR 데이터분석 보조연구원 (계약직),(주)무하유,경력무관,석사↑,서울성동구 경력무관 석사↑ 계약직,서울성동구 | 경력무관 | 석사↑ | 계약직,수정일 25/11/11,수정일 25/11/11,~ 12/06(토),입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52239525&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.548659
52206627,associate data분석가[계약직],프로페셔날핸즈인핸즈코리아(주),경력 2~5년,대졸↑,서울강남구 경력 2~5년 대졸↑ 정규직,서울강남구 | 경력 2~5년 | 대졸↑ | 정규직,등록일 25/11/03,등록일 25/11/03,~ 11/18(화),입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52206627&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.550352
52145994,[3M] 한국쓰리엠 신입/경력사원 모집 안내,한국쓰리엠(주),신입·경력,대졸↑,서울영등포구 신입·경력 대졸↑ 정규직·계약직,서울영등포구 | 신입·경력 | 대졸↑ | 정규직·계약직,수정일 25/11/01,수정일 25/11/01,~ 12/31(수),홈페이지 지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52145994&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.552234
52229001,각 부문 신입/경력 채용,(주)위츠,신입·경력,대졸↑,경기수원시 영통구 신입·경력 대졸↑ 정규직·계약직,경기수원시 영통구 | 신입·경력 | 대졸↑ | 정규직·계약직,수정일 25/11/06,수정일 25/11/06,~ 11/14(금),입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52229001&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.554257
52214301,㈜우진플라임 부문별 인재채용,(주)우진플라임,신입·경력,학력무관,충북보은군 신입·경력 학력무관 정규직,충북보은군 | 신입·경력 | 학력무관 | 정규직,수정일 25/11/11,수정일 25/11/11,~ 11/30(일),입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52214301&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.556228
52207708,금호타이어 수시채용(구매/영업/컴파운드개발/전기안전/품질),금호타이어(주),신입·경력,초대졸↑,서울종로구 신입·경력 초대졸↑ 정규직,서울종로구 | 신입·경력 | 초대졸↑ | 정규직,수정일 25/11/06,수정일 25/11/06,~ 11/13(목),홈페이지 지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52207708&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.558296
52261951,2025년 11월 테크윙 각 부문 채용,(주)테크윙,신입·경력,고졸↑,충남아산시 신입·경력 고졸↑ 정규직,충남아산시 | 신입·경력 | 고졸↑ | 정규직,수정일 25/11/10,수정일 25/11/10,~ 11/24(월),홈페이지 지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52261951&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.560378
52189491,2025년 11월 한미그룹 수시채용 [각 부문별],한미약품(주),신입·경력,고졸↑,서울송파구 신입·경력 고졸↑ 정규직·계약직,서울송파구 | 신입·경력 | 고졸↑ | 정규직·계약직,수정일 25/10/31,수정일 25/10/31,~ 11/16(일),홈페이지 지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52189491&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.562516
52249800,26년 상반기 임용 공개채용,국방과학연구소,신입·경력,학력무관,대전전체 신입·경력 학력무관 정규직·기간제,대전전체 | 신입·경력 | 학력무관 | 정규직·기간제,수정일 25/11/10,수정일 25/11/10,~ 11/24(월),홈페이지 지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52249800&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.564556
52191562,각 부문 신입/경력 채용,파크시스템스(주),신입·경력,학력무관,경기수원시 영통구 신입·경력 학력무관 정규직,경기수원시 영통구 | 신입·경력 | 학력무관 | 정규직,수정일 25/10/31,수정일 25/10/31,~ 11/16(일),입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52191562&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.566394
52267969,"대상㈜ 25년 11,12월 연구직무 신입/경력 모집",대상(주),신입·경력,대졸↑,서울강서구 신입·경력 대졸↑ 정규직,서울강서구 | 신입·경력 | 대졸↑ | 정규직,수정일 25/11/10,수정일 25/11/10,~ 11/23(일),홈페이지 지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52267969&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.568359
